"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2024,1,2,1,4,2024-02-01,"AA",19805,"AA","N712US","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1622",43.00,43.00,1.00,2,"1500-1559",13.00,"1635","1652",4.00,"1612","1656",44.00,44.00,1.00,2,"1600-1659",0.00,"",0.00,93.00,94.00,77.00,1.00,455.00,2,1.00,0.00,1.00,0.00,42.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,2,5,2024-02-02,"AA",19805,"AA","N833AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1644",65.00,65.00,1.00,4,"1500-1559",13.00,"1657","1720",5.00,"1612","1725",73.00,73.00,1.00,4,"1600-1659",0.00,"",0.00,93.00,101.00,83.00,1.00,455.00,2,33.00,0.00,8.00,0.00,32.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,3,6,2024-02-03,"AA",19805,"AA","N833AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1705",86.00,86.00,1.00,5,"1500-1559",18.00,"1723","1751",5.00,"1612","1756",104.00,104.00,1.00,6,"1600-1659",0.00,"",0.00,93.00,111.00,88.00,1.00,455.00,2,14.00,0.00,18.00,0.00,72.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,4,7,2024-02-04,"AA",19805,"AA","N733UW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1533",-6.00,0.00,0.00,-1,"1500-1559",16.00,"1549","",,"1612","",,,,,"1600-1659",0.00,"",1.00,93.00,,,1.00,455.00,2,,,,,,"",,,1,0.00,,,131.00,"ONT",13891,1389101,"1655",13.00,13.00,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,5,1,2024-02-05,"AA",19805,"AA","N810AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1622",43.00,43.00,1.00,2,"1500-1559",18.00,"1640","1705",7.00,"1612","1712",60.00,60.00,1.00,4,"1600-1659",0.00,"",0.00,93.00,110.00,85.00,1.00,455.00,2,4.00,0.00,17.00,0.00,39.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,6,2,2024-02-06,"AA",19805,"AA","N767UW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1608",29.00,29.00,1.00,1,"1500-1559",12.00,"1620","1629",4.00,"1612","1633",21.00,21.00,1.00,1,"1600-1659",0.00,"",0.00,93.00,85.00,69.00,1.00,455.00,2,0.00,0.00,0.00,0.00,21.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,7,3,2024-02-07,"AA",19805,"AA","N802AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1640",61.00,61.00,1.00,4,"1500-1559",15.00,"1655","1732",3.00,"1612","1735",83.00,83.00,1.00,5,"1600-1659",0.00,"",0.00,93.00,115.00,97.00,1.00,455.00,2,0.00,0.00,22.00,0.00,61.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,8,4,2024-02-08,"AA",19805,"AA","N768US","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1545",6.00,6.00,0.00,0,"1500-1559",11.00,"1556","1606",4.00,"1612","1610",-2.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,93.00,85.00,70.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,9,5,2024-02-09,"AA",19805,"AA","N823AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1548",9.00,9.00,0.00,0,"1500-1559",20.00,"1608","1622",5.00,"1612","1627",15.00,15.00,1.00,1,"1600-1659",0.00,"",0.00,93.00,99.00,74.00,1.00,455.00,2,0.00,0.00,6.00,0.00,9.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,10,6,2024-02-10,"AA",19805,"AA","N757UW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1531",-8.00,0.00,0.00,-1,"1500-1559",9.00,"1540","1553",6.00,"1612","1559",-13.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,93.00,88.00,73.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,11,7,2024-02-11,"AA",19805,"AA","N821AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1534",-5.00,0.00,0.00,-1,"1500-1559",9.00,"1543","1550",9.00,"1612","1559",-13.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,93.00,85.00,67.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,12,1,2024-02-12,"AA",19805,"AA","N824AW","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1534",-5.00,0.00,0.00,-1,"1500-1559",15.00,"1549","1557",5.00,"1612","1602",-10.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,93.00,88.00,68.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"AA",19805,"AA","N722US","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1538",-1.00,0.00,0.00,-1,"1500-1559",17.00,"1555","1604",5.00,"1612","1609",-3.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,93.00,91.00,69.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"AA",19805,"AA","N771XF","1640",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"1539","1531",-8.00,0.00,0.00,-1,"1500-1559",10.00,"1541","1551",6.00,"1612","1557",-15.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,93.00,86.00,70.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"AA",19805,"AA","N712US","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1723",31.00,31.00,1.00,2,"1600-1659",15.00,"1738","1947",5.00,"1925","1952",27.00,27.00,1.00,1,"1900-1959",0.00,"",0.00,93.00,89.00,69.00,1.00,455.00,2,0.00,0.00,0.00,0.00,27.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,2,5,2024-02-02,"AA",19805,"AA","N833AW","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1752",60.00,60.00,1.00,4,"1600-1659",30.00,"1822","2024",5.00,"1925","2029",64.00,64.00,1.00,4,"1900-1959",0.00,"",0.00,93.00,97.00,62.00,1.00,455.00,2,0.00,0.00,4.00,0.00,60.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,4,7,2024-02-04,"AA",19805,"AA","N819AW","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","",,,,,"1600-1659",,"","",,"1925","",,,,,"1900-1959",1.00,"B",0.00,93.00,,,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,5,1,2024-02-05,"AA",19805,"AA","N810AW","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1752",60.00,60.00,1.00,4,"1600-1659",15.00,"1807","2009",8.00,"1925","2017",52.00,52.00,1.00,3,"1900-1959",0.00,"",0.00,93.00,85.00,62.00,1.00,455.00,2,0.00,0.00,0.00,0.00,52.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,8,4,2024-02-08,"AA",19805,"AA","N768US","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1648",-4.00,0.00,0.00,-1,"1600-1659",18.00,"1706","1909",8.00,"1925","1917",-8.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,93.00,89.00,63.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,9,5,2024-02-09,"AA",19805,"AA","N823AW","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1724",32.00,32.00,1.00,2,"1600-1659",16.00,"1740","1953",5.00,"1925","1958",33.00,33.00,1.00,2,"1900-1959",0.00,"",0.00,93.00,94.00,73.00,1.00,455.00,2,0.00,0.00,18.00,0.00,15.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,11,7,2024-02-11,"AA",19805,"AA","N821AW","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1635",-17.00,0.00,0.00,-2,"1600-1659",11.00,"1646","1854",7.00,"1925","1901",-24.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,93.00,86.00,68.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,12,1,2024-02-12,"AA",19805,"AA","N824AW","1640",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1652","1642",-10.00,0.00,0.00,-1,"1600-1659",16.00,"1658","1914",8.00,"1925","1922",-3.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,93.00,100.00,76.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"AA",19805,"AA","N745VJ","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2224",-2.00,0.00,0.00,-1,"2200-2259",16.00,"2240","2252",4.00,"2259","2256",-3.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,93.00,92.00,72.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,2,5,2024-02-02,"AA",19805,"AA","N766US","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2220",-6.00,0.00,0.00,-1,"2200-2259",14.00,"2234","2253",6.00,"2259","2259",0.00,0.00,0.00,0,"2200-2259",0.00,"",0.00,93.00,99.00,79.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,4,7,2024-02-04,"AA",19805,"AA","N766US","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","",,,,,"2200-2259",,"","",,"2259","",,,,,"2200-2259",1.00,"B",0.00,93.00,,,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,5,1,2024-02-05,"AA",19805,"AA","N765US","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2220",-6.00,0.00,0.00,-1,"2200-2259",19.00,"2239","2301",3.00,"2259","2304",5.00,5.00,0.00,0,"2200-2259",0.00,"",0.00,93.00,104.00,82.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,8,4,2024-02-08,"AA",19805,"AA","N755US","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2218",-8.00,0.00,0.00,-1,"2200-2259",14.00,"2232","2246",5.00,"2259","2251",-8.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,93.00,93.00,74.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,9,5,2024-02-09,"AA",19805,"AA","N664AW","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2315",49.00,49.00,1.00,3,"2200-2259",10.00,"2325","2344",4.00,"2259","2348",49.00,49.00,1.00,3,"2200-2259",0.00,"",0.00,93.00,93.00,79.00,1.00,455.00,2,49.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,11,7,2024-02-11,"AA",19805,"AA","N771XF","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2222",-4.00,0.00,0.00,-1,"2200-2259",11.00,"2233","2241",6.00,"2259","2247",-12.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,93.00,85.00,68.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,12,1,2024-02-12,"AA",19805,"AA","N838AW","653",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2226","2236",10.00,10.00,0.00,0,"2200-2259",13.00,"2249","2254",5.00,"2259","2259",0.00,0.00,0.00,0,"2200-2259",0.00,"",0.00,93.00,83.00,65.00,1.00,455.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"AA",19805,"AA","N9023N","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0556",26.00,26.00,1.00,1,"0001-0559",13.00,"0609","1041",17.00,"1040","1058",18.00,18.00,1.00,1,"1000-1059",0.00,"",0.00,190.00,182.00,152.00,1.00,1316.00,6,0.00,18.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,2,5,2024-02-02,"AA",19805,"AA","N9010R","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0525",-5.00,0.00,0.00,-1,"0001-0559",9.00,"0534","1008",14.00,"1040","1022",-18.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,190.00,177.00,154.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,3,6,2024-02-03,"AA",19805,"AA","N114UW","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0522",-8.00,0.00,0.00,-1,"0001-0559",11.00,"0533","1004",11.00,"1040","1015",-25.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,190.00,173.00,151.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,4,7,2024-02-04,"AA",19805,"AA","N8001N","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0524",-6.00,0.00,0.00,-1,"0001-0559",11.00,"0535","1003",10.00,"1040","1013",-27.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,190.00,169.00,148.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,5,1,2024-02-05,"AA",19805,"AA","N12028","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","",,,,,"0001-0559",,"","",,"1040","",,,,,"1000-1059",1.00,"B",0.00,190.00,,,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,6,2,2024-02-06,"AA",19805,"AA","N12028","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0526",-4.00,0.00,0.00,-1,"0001-0559",21.00,"0547","1016",25.00,"1040","1041",1.00,1.00,0.00,0,"1000-1059",0.00,"",0.00,190.00,195.00,149.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,7,3,2024-02-07,"AA",19805,"AA","N9025B","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0520",-10.00,0.00,0.00,-1,"0001-0559",11.00,"0531","1003",14.00,"1040","1017",-23.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,190.00,177.00,152.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,8,4,2024-02-08,"AA",19805,"AA","N9025B","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0528",-2.00,0.00,0.00,-1,"0001-0559",14.00,"0542","1007",14.00,"1040","1021",-19.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,190.00,173.00,145.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,9,5,2024-02-09,"AA",19805,"AA","N9025B","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0528",-2.00,0.00,0.00,-1,"0001-0559",11.00,"0539","1014",12.00,"1040","1026",-14.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,190.00,178.00,155.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,10,6,2024-02-10,"AA",19805,"AA","N12028","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0522",-8.00,0.00,0.00,-1,"0001-0559",12.00,"0534","1013",13.00,"1040","1026",-14.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,190.00,184.00,159.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,11,7,2024-02-11,"AA",19805,"AA","N9008U","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0606",36.00,36.00,1.00,2,"0001-0559",12.00,"0618","1112",18.00,"1040","1130",50.00,50.00,1.00,3,"1000-1059",0.00,"",0.00,190.00,204.00,174.00,1.00,1316.00,6,36.00,0.00,14.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,12,1,2024-02-12,"AA",19805,"AA","N9022G","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0540",10.00,10.00,0.00,0,"0001-0559",11.00,"0551","1034",18.00,"1040","1052",12.00,12.00,0.00,0,"1000-1059",0.00,"",0.00,190.00,192.00,163.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,13,2,2024-02-13,"AA",19805,"AA","N9017P","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0518",-12.00,0.00,0.00,-1,"0001-0559",30.00,"0548","1021",19.00,"1040","1040",0.00,0.00,0.00,0,"1000-1059",0.00,"",0.00,190.00,202.00,153.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,14,3,2024-02-14,"AA",19805,"AA","N9017P","842",14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,"0530","0530",0.00,0.00,0.00,0,"0001-0559",16.00,"0546","1022",11.00,"1040","1033",-7.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,190.00,183.00,156.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2024,1,2,1,4,2024-02-01,"AA",19805,"AA","N9010R","843",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14689,1468902,34689,"SBA","Santa Barbara, CA","CA","06","California",91,"2000","1954",-6.00,0.00,0.00,-1,"2000-2059",16.00,"2010","2113",4.00,"2132","2117",-15.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,212.00,203.00,183.00,1.00,1316.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
